steer_dim,player_name,Achievement,Achievement:scstd,Aesthetic,Aesthetic:scstd,Anxiety Disorder,Anxiety Disorder:scstd,Breadth of Interest,Breadth of Interest:scstd,Economic,Economic:scstd,Empathy,Empathy:scstd,Organization,Organization:scstd,Political,Political:scstd,Positive coping,Positive coping:scstd,Religious,Religious:scstd,Resilience,Resilience:scstd,Social,Social:scstd,Social Complexity,Social Complexity:scstd,Social Cynicism,Social Cynicism:scstd,Theoretical,Theoretical:scstd,Uncertainty Avoidance,Uncertainty Avoidance:scstd,Understanding,Understanding:scstd,stds,scstds
58305,Sarah Roberts,0.3333333333333333,-1,0.0,-1,0.3333333333333333,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,0.0,-1,0.7142857142857143,-1,0.5,-1,0.7142857142857143,-1,-0.6666666666666666,-1,0.8333333333333334,-1,-0.6666666666666666,-1,1.0,-1,0.7281014365110474,
41929,Sarah Roberts,0.3333333333333333,-1,0.0,2.0,0.0,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.3333333333333333,-1,0.0,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.6666666666666666,2.0,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,-0.6666666666666666,2.0,1.0,-1,0.6631198807094125,2.0
20141,Sarah Roberts,0.6666666666666666,-1,0.3333333333333333,-1,-0.3333333333333333,1.8856180831641267,1.0,-1,0.6666666666666666,0.0,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,1.699673171197595,0.5,-1,0.0,-1,0.7142857142857143,-1,0.3333333333333333,1.8856180831641267,1.0,-1,-0.6666666666666666,-1,0.3333333333333333,-1,-0.3333333333333333,1.8856180831641267,1.0,-1,0.7100107787814554,1.4713054841379951
12477,Sarah Roberts,0.3333333333333333,-1,0.0,-1,0.0,-1,0.6666666666666666,-1,0.0,-1,0.25,-1,0.6666666666666666,-1,0.16666666666666666,-1,0.25,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.7583310230204078,
54606,Sarah Roberts,0.3333333333333333,-1,-0.3333333333333333,-1,0.3333333333333333,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.25,-1,1.0,-1,-0.16666666666666666,-1,0.5,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.698381064166222,
21347,Sarah Roberts,0.3333333333333333,-1,0.0,-1,0.0,-1,1.0,-1,0.0,-1,0.5,-1,0.6666666666666666,-1,-0.16666666666666666,-1,0.25,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.7095563287885663,
4305,Sarah Roberts,0.6666666666666666,-1,0.3333333333333333,1.8856180831641267,0.3333333333333333,-1,1.0,-1,0.3333333333333333,-1,0.25,-1,0.6666666666666666,-1,-0.16666666666666666,2.0,0.5,-1,-0.16666666666666666,0.5,0.7142857142857143,-1,0.3333333333333333,1.8856180831641267,0.7142857142857143,-1,-1.0,-1,0.3333333333333333,-1,-0.6666666666666666,2.0,1.0,-1,0.7046557521120843,1.6542472332656508
30919,Sarah Roberts,0.3333333333333333,2.0,0.0,2.0,-0.3333333333333333,-1,1.0,-1,0.3333333333333333,-1,0.25,-1,1.0,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,0.0,0.42857142857142855,-1,0.16666666666666666,0.5,1.0,-1,-0.6666666666666666,-1,0.3333333333333333,1.8856180831641267,-0.6666666666666666,-1,1.0,-1,0.6991231340209971,1.2771236166328255
34598,Sarah Roberts,0.6666666666666666,-1,0.0,-1,0.0,-1,1.0,-1,0.0,-1,0.25,-1,0.6666666666666666,-1,0.5,0.0,0.25,-1,0.3333333333333333,-1,0.7142857142857143,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,0.6960858894741843,0.0
51010,Sarah Roberts,0.3333333333333333,-1,-0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.25,-1,1.0,-1,-0.3333333333333333,-1,0.25,-1,0.0,-1,0.7142857142857143,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.3333333333333333,-1,-0.8333333333333334,-1,1.0,-1,0.7045613935478582,
