steer_dim,player_name,Achievement,Achievement:scstd,Aesthetic,Aesthetic:scstd,Anxiety Disorder,Anxiety Disorder:scstd,Breadth of Interest,Breadth of Interest:scstd,Economic,Economic:scstd,Empathy,Empathy:scstd,Organization,Organization:scstd,Political,Political:scstd,Positive coping,Positive coping:scstd,Religious,Religious:scstd,Resilience,Resilience:scstd,Social,Social:scstd,Social Complexity,Social Complexity:scstd,Social Cynicism,Social Cynicism:scstd,Theoretical,Theoretical:scstd,Uncertainty Avoidance,Uncertainty Avoidance:scstd,Understanding,Understanding:scstd,stds,scstds
,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.0,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,-1,0.7142857142857143,-1,1.0,-1,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.3333333333333333,-1,1.0,-1,0.6751237712372946,
63905,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,-0.6666666666666666,0.0,0.3333333333333333,1.8856180831641267,0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.0,-1,-0.3333333333333333,-1,0.42857142857142855,-1,0.6666666666666666,-1,0.7142857142857143,-1,-0.6666666666666666,-1,0.0,-1,-0.3333333333333333,0.0,1.0,-1,0.7706194830276116,0.6285393610547089
48321,Judith Thomas,0.3333333333333333,-1,0.0,-1,0.3333333333333333,1.8856180831641267,0.6666666666666666,-1,0.0,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.3333333333333333,0.0,1.0,-1,-1.0,-1,0.3333333333333333,2.0,0.3333333333333333,2.0,1.0,-1,0.68673865647742,1.4714045207910318
1897,Judith Thomas,0.3333333333333333,-1,0.0,-1,0.3333333333333333,-1,0.6666666666666666,-1,0.0,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.3333333333333333,-1,1.0,-1,0.7189682413843492,
2509,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.6666666666666666,0.0,0.3333333333333333,-1,0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.25,-1,-0.6666666666666666,-1,0.42857142857142855,-1,0.6666666666666666,-1,1.0,-1,-1.0,-1,0.3333333333333333,2.0,-0.3333333333333333,0.0,1.0,-1,0.6687601668116168,0.6666666666666666
60312,Judith Thomas,0.3333333333333333,-1,-0.16666666666666666,-1,-0.3333333333333333,-1,1.0,-1,0.0,-1,1.0,-1,0.8333333333333334,-1,-0.6666666666666666,-1,0.5,-1,-0.16666666666666666,1.699673171197595,0.7142857142857143,-1,0.5,0.5,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,1.8856180831641267,-0.3333333333333333,0.0,1.0,-1,0.6212864862377425,1.0213228135904304
7754,Judith Thomas,0.0,0.9428090415820634,0.0,0.9428090415820634,0.0,1.0,0.0,0.7453559924999298,0.0,1.0,-0.25,0.3499271061118826,0.0,0.7453559924999298,0.0,0.9428090415820634,0.125,1.165922381636102,-0.16666666666666666,0.9797958971132713,0.0,0.6998542122237652,0.0,0.0,-0.14285714285714285,0.34992710611188266,0.0,0.4,0.0,0.9428090415820634,0.0,0.9428090415820634,0.0,0.0,0.12139335219569215,0.7147166997710047
49202,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,-1,0.7142857142857143,-1,1.0,-1,1.0,-1,-1.0,-1,0.3333333333333333,2.0,-0.3333333333333333,0.0,1.0,-1,0.6717595972127102,1.0
2246,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.3333333333333333,-1,0.3333333333333333,-1,0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.5,0.5,0.7142857142857143,-1,-1.0,-1,0.0,-1,0.0,-1,1.0,-1,0.7728337640097576,0.5
13033,Judith Thomas,0.6666666666666666,0.0,-0.3333333333333333,-1,0.6666666666666666,1.224744871391589,0.16666666666666666,1.4142135623730951,-0.16666666666666666,1.5,0.5,1.247219128924647,0.8333333333333334,-1,0.0,0.0,-0.125,0.5,-0.16666666666666666,0.9428090415820634,0.14285714285714285,0.0,0.8333333333333334,-1,0.8571428571428571,-1,-0.8333333333333334,-1,0.5,1.7853571071357126,-0.16666666666666666,1.0897247358851685,1.0,-1,0.6103688240845355,0.8821880406629341
58305,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.0,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.25,-1,-0.6666666666666666,-1,0.7142857142857143,-1,0.6666666666666666,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6991026449286827,
41929,Judith Thomas,0.3333333333333333,-1,-0.3333333333333333,-1,0.0,-1,0.6666666666666666,-1,0.0,-1,0.75,-1,0.6666666666666666,-1,-0.6666666666666666,-1,0.25,-1,-0.6666666666666666,-1,0.7142857142857143,-1,0.3333333333333333,0.0,1.0,-1,-1.0,-1,0.3333333333333333,2.0,0.0,-1,1.0,-1,0.7107175301688082,1.0
