steer_dim,player_name,Assertiveness,Assertiveness:scstd,Breadth of Interest,Breadth of Interest:scstd,Empathy,Empathy:scstd,Extraversion,Extraversion:scstd,Nurturance,Nurturance:scstd,Preference for Order and Structure,Preference for Order and Structure:scstd,Sociability,Sociability:scstd,Social,Social:scstd,Sympathy,Sympathy:scstd,Tenderness,Tenderness:scstd,Theoretical,Theoretical:scstd,Understanding,Understanding:scstd,stds,scstds
6216,Carly Rosales,0.4166666666666667,1.7320508075688772,0.5833333333333334,-1,0.2777777777777778,-1,0.4444444444444444,-1,-0.2,-1,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.726724920007622,1.808834445366502
1975,Carly Rosales,0.16666666666666666,2.0,0.8333333333333334,-1,0.2222222222222222,0.0,0.4444444444444444,-1,0.0,2.0,0.42857142857142855,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,-1,1.0,-1,0.2631578947368421,0.0,0.375,-1,0.7640978955561382,1.0
10605,Carly Rosales,0.0,1.9595917942265426,0.5833333333333334,-1,0.6666666666666666,0.0,0.2222222222222222,-1,0.0,2.0,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,1.8856180831641267,1.0,-1,0.47368421052631576,-1,0.4375,-1,0.7457725767957687,1.5461655921109592
6188,Carly Rosales,0.16666666666666666,2.0,0.6666666666666666,-1,0.2777777777777778,-1,0.4444444444444444,-1,0.0,2.0,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7520711813158925,1.9618726943880425
4752,Carly Rosales,0.0,1.8856180831641267,0.75,2.0,0.3333333333333333,1.8856180831641267,0.0,-1,-0.1,1.9595917942265426,0.2857142857142857,1.8856180831641267,0.6666666666666666,-1,0.7647058823529411,-1,0.7777777777777778,1.8856180831641267,0.7777777777777778,-1,0.47368421052631576,2.0,0.4375,2.0,0.8144771852874442,1.937758015860381
3402,Carly Rosales,0.16666666666666666,2.0,0.6666666666666666,-1,0.2777777777777778,-1,0.2222222222222222,-1,0.0,2.0,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7591350375907763,1.9618726943880425
1025,Carly Rosales,0.0,1.8856180831641267,0.6666666666666666,-1,0.2222222222222222,0.0,0.4444444444444444,-1,0.2,-1,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7407133968948602,1.2570787221094177
428,Carly Rosales,0.16666666666666666,2.0,0.6666666666666666,-1,0.3888888888888889,-1,0.2222222222222222,-1,0.2,1.8856180831641267,0.8571428571428571,0.0,0.6666666666666666,-1,0.6470588235294118,0.0,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7430140455979671,0.9714045207910317
14351,Carly Rosales,0.16666666666666666,2.0,0.6666666666666666,-1,0.2777777777777778,-1,0.2222222222222222,-1,0.0,2.0,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7591350375907763,1.9618726943880425
2965,Carly Rosales,0.16666666666666666,2.0,0.6666666666666666,-1,0.2777777777777778,-1,0.2222222222222222,-1,-0.4,0.0,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.8823529411764706,-1,0.7777777777777778,-1,0.7777777777777778,-1,0.47368421052631576,-1,0.5,-1,0.7900736422509554,1.2952060277213755
,Karen Reyes,0.5,-1,0.6666666666666666,-1,0.4444444444444444,-1,0.4444444444444444,-1,0.2,-1,0.8571428571428571,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,-1,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.7736192401682268,
10096,Karen Reyes,0.3333333333333333,1.8856180831641267,0.8333333333333334,-1,0.5555555555555556,1.8856180831641267,0.2222222222222222,-1,0.0,-1,0.8571428571428571,-1,0.3333333333333333,1.6000000000000003,0.7058823529411765,2.0,0.3333333333333333,-1,0.1111111111111111,0.0,0.7894736842105263,0.0,0.5,2.0,0.8152609882546246,1.338748023761179
8387,Karen Reyes,0.16666666666666666,0.0,0.8333333333333334,-1,0.6666666666666666,0.0,0.2222222222222222,-1,-0.2,0.0,0.8571428571428571,-1,0.6666666666666666,-1,0.8235294117647058,-1,0.5555555555555556,-1,0.5555555555555556,-1,0.5789473684210527,2.0,0.5,-1,0.7748147686388834,0.5
2221,Karen Reyes,0.0,0.0,0.6666666666666666,-1,0.2222222222222222,0.0,0.2222222222222222,1.8856180831641267,0.0,1.8856180831641267,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,2.0,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.8255948779996789,0.9618726943880422
1312,Karen Reyes,0.16666666666666666,0.0,0.5833333333333334,-1,0.4444444444444444,2.0,0.4444444444444444,2.0,-0.2,0.0,0.8571428571428571,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,1.8856180831641267,0.7777777777777778,-1,0.6842105263157895,-1,0.375,-1,0.7734045834622902,1.1771236166328254
7502,Karen Reyes,0.16666666666666666,0.0,0.6666666666666666,-1,0.5555555555555556,-1,0.4444444444444444,2.0,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,0.0,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.7775329292255214,0.4
14049,Karen Reyes,0.4166666666666667,-1,0.6666666666666666,-1,0.3333333333333333,1.8856180831641267,0.6666666666666666,-1,0.4,1.8856180831641267,0.7142857142857143,-1,0.8333333333333334,-1,0.8823529411764706,-1,0.5555555555555556,1.9595917942265426,0.7777777777777778,-1,0.6842105263157895,1.8856180831641267,0.5,-1,0.7426579602550185,1.9041115109297309
3183,Karen Reyes,0.3333333333333333,-1,0.9166666666666666,0.0,0.3888888888888889,1.8856180831641267,0.2222222222222222,-1,0.3,-1,0.7857142857142857,-1,0.6666666666666666,-1,0.7647058823529411,-1,0.3333333333333333,-1,0.7777777777777778,2.0,0.8421052631578947,0.0,0.5,2.0,0.7250216977758918,1.1771236166328254
6619,Karen Reyes,0.5,-1,0.6666666666666666,-1,0.3333333333333333,1.8856180831641267,0.4444444444444444,-1,0.0,1.8856180831641267,0.8571428571428571,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,0.0,1.0,-1,0.6842105263157895,-1,0.5,-1,0.6934790169993429,1.2570787221094177
1341,Karen Reyes,0.16666666666666666,0.0,0.8333333333333334,-1,0.4444444444444444,2.0,0.2222222222222222,-1,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.8823529411764706,-1,0.3333333333333333,2.0,0.5555555555555556,-1,0.5789473684210527,2.0,0.625,-1,0.7954100891449497,1.0
6884,Karen Reyes,0.16666666666666666,0.0,0.6666666666666666,-1,0.5555555555555556,-1,0.4444444444444444,2.0,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.6470588235294118,-1,0.7777777777777778,0.0,0.7777777777777778,-1,0.6842105263157895,-1,0.625,-1,0.773081227919474,0.4
12703,Karen Reyes,0.5,-1,0.5833333333333334,-1,0.3333333333333333,1.8856180831641267,0.4444444444444444,2.0,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,-1,1.0,-1,0.5789473684210527,-1,0.5,-1,0.7424986985451807,0.9714045207910317
11712,Karen Reyes,0.0,0.0,0.6666666666666666,-1,0.4444444444444444,-1,0.6666666666666666,-1,-0.4,0.0,0.5714285714285714,0.0,0.6666666666666666,-1,0.7647058823529411,2.0,0.3333333333333333,-1,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.8072891845511408,0.5
14185,Karen Reyes,0.16666666666666666,0.0,0.8333333333333334,-1,0.2222222222222222,0.0,0.5555555555555556,2.0,-0.4,0.0,0.8571428571428571,-1,0.5833333333333334,-1,0.7647058823529411,-1,0.1111111111111111,-1,0.7777777777777778,-1,0.5789473684210527,2.0,0.5,-1,0.7903477831701117,0.8
10454,Karen Reyes,0.16666666666666666,0.0,0.6666666666666666,-1,0.5555555555555556,-1,0.2222222222222222,1.8856180831641267,-0.4,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,1.0,0.0,0.7777777777777778,-1,0.5789473684210527,-1,0.625,-1,0.719828387736951,0.37712361663282534
6216,Karen Reyes,0.3333333333333333,-1,0.5833333333333334,-1,0.4444444444444444,-1,0.2222222222222222,-1,-0.4,0.0,0.7142857142857143,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,-1,1.0,-1,0.5789473684210527,-1,0.5,-1,0.7367044431656101,0.0
1975,Karen Reyes,0.5,2.0,0.8333333333333334,-1,0.3333333333333333,-1,0.4444444444444444,2.0,0.2,2.0,0.8571428571428571,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7145532334785645,2.0
10605,Karen Reyes,0.0,1.6,0.6666666666666666,-1,0.5555555555555556,-1,0.5555555555555556,2.0,-0.2,1.7320508075688772,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,1.8856180831641267,0.7777777777777778,-1,0.47368421052631576,-1,0.5,-1,0.8010543134610878,1.4435337781466007
6188,Karen Reyes,0.16666666666666666,0.0,0.6666666666666666,-1,0.4444444444444444,-1,0.6666666666666666,-1,0.0,-1,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,0.0,1.0,-1,0.5789473684210527,-1,0.5,-1,0.7184645114263638,0.0
4752,Karen Reyes,0.16666666666666666,1.7320508075688772,0.8333333333333334,-1,0.4444444444444444,-1,0.0,0.0,-0.3,1.6000000000000003,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.6666666666666666,0.0,0.5555555555555556,-1,0.47368421052631576,-1,0.75,1.7320508075688772,0.7725961099490267,0.8440169358562924
3402,Karen Reyes,0.16666666666666666,0.0,0.6666666666666666,-1,0.4444444444444444,-1,0.2222222222222222,1.8856180831641267,0.0,-1,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,-1,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.8085527153595415,0.6285393610547089
1025,Karen Reyes,0.3333333333333333,-1,0.8333333333333334,-1,0.3333333333333333,-1,0.6666666666666666,-1,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.1111111111111111,-1,1.0,-1,0.47368421052631576,-1,0.5,-1,0.7369318073626988,0.0
428,Karen Reyes,0.25,0.0,0.6666666666666666,-1,0.2222222222222222,0.0,0.4444444444444444,2.0,0.0,-1,0.7142857142857143,-1,0.8333333333333334,-1,0.5294117647058824,0.0,0.7777777777777778,0.0,1.0,-1,0.5789473684210527,2.0,0.5,-1,0.7405802105665632,0.6666666666666666
14351,Karen Reyes,0.3333333333333333,-1,0.6666666666666666,-1,0.4444444444444444,-1,0.4444444444444444,2.0,0.0,-1,0.5714285714285714,0.0,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,0.0,0.7777777777777778,-1,0.5789473684210527,-1,0.5,-1,0.7809768329321916,0.6666666666666666
2965,Karen Reyes,0.3333333333333333,-1,0.6666666666666666,-1,0.5,-1,0.4444444444444444,2.0,-0.2,0.0,0.5714285714285714,0.0,0.8333333333333334,-1,0.8823529411764706,-1,0.5555555555555556,-1,0.7777777777777778,-1,0.6842105263157895,-1,0.5,-1,0.7693427715686861,0.6666666666666666
,Miss Rebecca Conrad,0.3333333333333333,-1,1.0,-1,0.4444444444444444,-1,0.4444444444444444,-1,-0.4,-1,0.42857142857142855,-1,1.0,-1,0.8823529411764706,-1,0.5555555555555556,-1,1.0,-1,0.47368421052631576,-1,0.75,-1,0.6111931805296059,
10096,Miss Rebecca Conrad,0.16666666666666666,1.8856180831641267,1.0,-1,0.4444444444444444,2.0,0.4444444444444444,-1,0.0,0.0,0.42857142857142855,-1,0.5,0.0,0.6470588235294118,0.0,0.3333333333333333,-1,0.5555555555555556,0.0,0.6842105263157895,1.7320508075688772,0.625,-1,0.7941225235849653,0.8025241272475719
8387,Miss Rebecca Conrad,0.3333333333333333,2.0,1.0,-1,0.5555555555555556,-1,0.2222222222222222,-1,-0.2,-1,0.2857142857142857,-1,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,0.5555555555555556,0.0,0.3684210526315789,1.8856180831641267,0.875,-1,0.6644194893773935,1.2952060277213755
2221,Miss Rebecca Conrad,0.16666666666666666,1.8856180831641267,0.6666666666666666,0.0,0.3333333333333333,-1,0.4444444444444444,-1,-0.2,-1,0.2857142857142857,1.8856180831641267,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,1.7320508075688772,0.6908013550056266,1.3758217434742828
1312,Miss Rebecca Conrad,0.5,-1,0.5833333333333334,0.0,0.3333333333333333,1.8856180831641267,0.6666666666666666,-1,-0.4,2.0,0.2857142857142857,1.8856180831641267,1.0,-1,0.8823529411764706,-1,0.5555555555555556,2.0,1.0,-1,0.5789473684210527,-1,0.5,0.0,0.6744159891782467,1.2952060277213755
7502,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.3333333333333333,-1,0.6666666666666666,-1,-0.4,2.0,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.625,-1,0.6340618386036243,2.0
14049,Miss Rebecca Conrad,0.3333333333333333,2.0,0.6666666666666666,0.0,0.2222222222222222,1.7320508075688772,0.4444444444444444,2.0,0.2,0.0,0.2857142857142857,1.8856180831641267,1.0,-1,0.8823529411764706,-1,0.5555555555555556,2.0,1.0,-1,0.6842105263157895,0.0,0.625,-1,0.6870606829961812,1.2022086113416255
3183,Miss Rebecca Conrad,0.16666666666666666,1.8856180831641267,0.75,-1,0.16666666666666666,1.6000000000000003,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.9166666666666666,-1,0.8823529411764706,-1,0.1111111111111111,0.0,0.7777777777777778,-1,0.7368421052631579,1.7320508075688772,0.6875,2.0,0.7410018365411805,0.9022086113416254
6619,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.2222222222222222,0.0,0.4444444444444444,-1,0.2,0.0,0.5714285714285714,-1,0.8333333333333334,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.5789473684210527,-1,0.625,-1,0.6894672856497887,0.0
1341,Miss Rebecca Conrad,0.16666666666666666,1.8856180831641267,0.8333333333333334,-1,0.3333333333333333,1.8856180831641267,0.4444444444444444,-1,-0.4,-1,0.42857142857142855,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,-1,0.7777777777777778,-1,0.47368421052631576,2.0,0.875,-1,0.7722009968194364,1.9237453887760845
6884,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.3333333333333333,1.8856180831641267,0.6666666666666666,-1,-0.2,-1,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.6842105263157895,0.0,0.75,-1,0.6167854737595457,1.2952060277213755
12703,Miss Rebecca Conrad,0.5,-1,0.5833333333333334,0.0,0.3333333333333333,-1,0.4444444444444444,-1,-0.4,2.0,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,0.0,0.6721156224761683,1.0
11712,Miss Rebecca Conrad,0.3333333333333333,2.0,0.8333333333333334,-1,0.4444444444444444,2.0,0.6666666666666666,-1,-0.4,-1,0.2857142857142857,-1,0.8333333333333334,-1,0.8823529411764706,-1,0.5555555555555556,-1,1.0,-1,0.3684210526315789,1.8856180831641267,0.5,0.0,0.7152838170770864,1.4714045207910318
14185,Miss Rebecca Conrad,0.3333333333333333,2.0,0.8333333333333334,-1,0.3333333333333333,1.9595917942265426,0.6666666666666666,-1,-0.4,-1,0.14285714285714285,0.0,0.75,-1,0.7647058823529411,-1,0.3333333333333333,-1,1.0,-1,0.47368421052631576,-1,0.5,0.0,0.7450284775911897,0.9898979485566357
10454,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.3333333333333333,-1,0.4444444444444444,-1,-0.4,2.0,0.2857142857142857,1.8856180831641267,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.625,-1,0.6523634800378818,1.9428090415820634
6216,Miss Rebecca Conrad,0.5,-1,0.75,-1,0.4444444444444444,-1,0.4444444444444444,-1,-0.4,2.0,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.5789473684210527,-1,0.75,2.0,0.6320319713549571,2.0
1975,Miss Rebecca Conrad,0.3333333333333333,2.0,0.8333333333333334,-1,0.4444444444444444,2.0,0.4444444444444444,2.0,0.2,0.0,0.42857142857142855,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,-1,1.0,-1,0.3684210526315789,-1,0.5,0.0,0.7442069679327199,1.2
10605,Miss Rebecca Conrad,0.5,1.8856180831641267,0.6666666666666666,0.0,0.4444444444444444,2.0,0.7777777777777778,-1,-0.4,2.0,0.2857142857142857,1.8856180831641267,1.0,-1,0.7647058823529411,-1,0.5555555555555556,2.0,1.0,-1,0.5789473684210527,-1,0.5,0.0,0.6806505314820156,1.3958908809040362
6188,Miss Rebecca Conrad,0.3333333333333333,2.0,0.6666666666666666,0.0,0.4444444444444444,2.0,0.6666666666666666,-1,-0.2,-1,0.5714285714285714,-1,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.625,1.8856180831641267,0.6509610776590978,1.4714045207910318
4752,Miss Rebecca Conrad,0.4166666666666667,1.8856180831641267,0.8333333333333334,-1,0.5555555555555556,1.8856180831641267,0.4444444444444444,-1,0.0,1.7320508075688772,0.2857142857142857,1.8856180831641267,1.0,-1,0.7647058823529411,-1,0.7777777777777778,1.8856180831641267,0.6666666666666666,-1,0.5789473684210527,-1,0.75,2.0,0.7043699530906214,1.8790871900375643
3402,Miss Rebecca Conrad,0.3333333333333333,2.0,0.6666666666666666,0.0,0.3333333333333333,1.8856180831641267,0.6666666666666666,-1,0.0,0.0,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,0.0,0.6705830341784959,0.9809363471940212
1025,Miss Rebecca Conrad,0.5,-1,0.6666666666666666,0.0,0.4444444444444444,2.0,0.4444444444444444,2.0,0.0,0.0,0.5714285714285714,-1,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.5,0.0,0.6670972336332791,0.8
428,Miss Rebecca Conrad,0.5833333333333334,-1,0.8333333333333334,-1,0.1111111111111111,0.0,0.4444444444444444,-1,-0.2,1.8856180831641267,0.5714285714285714,-1,0.8333333333333334,-1,0.6470588235294118,0.0,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.625,-1,0.7118982054903812,0.6285393610547089
14351,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.4444444444444444,-1,0.6666666666666666,-1,-0.2,-1,0.42857142857142855,2.0,1.0,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.47368421052631576,-1,0.625,-1,0.635418349688429,2.0
2965,Miss Rebecca Conrad,0.5,-1,0.8333333333333334,-1,0.5555555555555556,-1,0.6666666666666666,-1,-0.2,1.8856180831641267,0.5714285714285714,-1,0.8333333333333334,-1,0.8823529411764706,-1,0.7777777777777778,-1,1.0,-1,0.5789473684210527,-1,0.75,-1,0.6538409274489089,1.8856180831641267
,Sarah Hammond,0.08333333333333333,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.3333333333333333,-1,0.0,-1,0.42857142857142855,-1,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,-1,0.7777777777777778,-1,0.5789473684210527,-1,0.625,-1,0.8105376215284407,
10096,Sarah Hammond,-0.25,0.0,0.8333333333333334,1.8856180831641267,0.3333333333333333,2.0,0.3333333333333333,-1,0.0,2.0,0.42857142857142855,-1,0.5,1.7320508075688772,0.8823529411764706,-1,0.3333333333333333,-1,0.3333333333333333,1.7320508075688772,0.8421052631578947,0.0,0.625,2.0,0.8025614462798055,1.4187149622877353
8387,Sarah Hammond,-0.3333333333333333,1.7320508075688772,0.8333333333333334,-1,0.3333333333333333,2.0,0.2222222222222222,-1,-0.2,1.8856180831641267,0.5714285714285714,-1,0.6666666666666666,-1,0.8235294117647058,-1,0.3333333333333333,2.0,0.7777777777777778,2.0,0.5263157894736842,2.0,0.625,-1,0.7986648571311895,1.9362781484555007
2221,Sarah Hammond,0.08333333333333333,2.0,0.8333333333333334,-1,0.2222222222222222,-1,0.3333333333333333,-1,0.2,-1,0.2857142857142857,1.8856180831641267,0.8333333333333334,-1,0.7647058823529411,-1,0.5555555555555556,1.8856180831641267,1.0,-1,0.7894736842105263,0.0,0.75,-1,0.7116683080840595,1.4428090415820634
1312,Sarah Hammond,-0.16666666666666666,0.0,0.75,-1,0.3333333333333333,2.0,0.4444444444444444,-1,0.0,-1,0.42857142857142855,2.0,0.8333333333333334,-1,0.7647058823529411,-1,0.3333333333333333,2.0,1.0,-1,0.5789473684210527,2.0,0.75,-1,0.7396408965679369,1.6
7502,Sarah Hammond,-0.08333333333333333,1.8856180831641267,0.6666666666666666,-1,0.4444444444444444,-1,0.3333333333333333,-1,0.2,-1,0.42857142857142855,2.0,0.8333333333333334,-1,0.7647058823529411,-1,0.7777777777777778,0.0,1.0,-1,0.5789473684210527,-1,0.625,-1,0.7263696407306707,1.2952060277213755
