steer_dim,player_name,Achievement,Achievement:scstd,Aesthetic,Aesthetic:scstd,Anxiety Disorder,Anxiety Disorder:scstd,Breadth of Interest,Breadth of Interest:scstd,Economic,Economic:scstd,Empathy,Empathy:scstd,Organization,Organization:scstd,Political,Political:scstd,Positive coping,Positive coping:scstd,Religious,Religious:scstd,Resilience,Resilience:scstd,Social,Social:scstd,Social Complexity,Social Complexity:scstd,Social Cynicism,Social Cynicism:scstd,Theoretical,Theoretical:scstd,Uncertainty Avoidance,Uncertainty Avoidance:scstd,Understanding,Understanding:scstd,stds,scstds
,Mark Mclean,0.6666666666666666,-1,0.0,-1,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.5,-1,0.75,-1,1.0,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.49151299703662005,
63905,Mark Mclean,0.3333333333333333,-1,0.0,2.0,-0.5,-1,0.3333333333333333,0.0,0.3333333333333333,-1,0.5,-1,1.0,-1,-1.0,0.5,0.5,-1,1.0,-1,1.0,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.3333333333333333,-1,0.3333333333333333,2.0,1.0,-1,0.5717045435077099,1.125
48321,Mark Mclean,0.0,0.0,-0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-1.0,0.5,0.5,-1,0.5,0.5,1.0,-1,0.0,-1,1.0,-1,-1.0,-1,-0.3333333333333333,0.0,0.0,-1,1.0,-1,0.5335056788612335,0.25
1897,Mark Mclean,0.6666666666666666,-1,0.0,-1,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.5,-1,0.75,-1,1.0,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.49151299703662005,
2509,Mark Mclean,0.6666666666666666,-1,0.0,2.0,-0.6666666666666666,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.16666666666666666,1.247219128924647,0.5,-1,0.6666666666666666,-1,1.0,-1,0.3333333333333333,2.0,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.3333333333333333,2.0,1.0,-1,0.6107199065736824,1.8118047822311618
60312,Mark Mclean,0.3333333333333333,-1,0.0,2.0,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.6666666666666666,-1,0.75,2.0,-0.16666666666666666,0.4330127018922193,1.0,-1,1.0,0.0,1.0,-1,-1.0,-1,0.6666666666666666,2.0,0.0,1.8856180831641267,1.0,-1,0.5345555986206996,1.3864384641760576
7754,Mark Mclean,0.0,0.7453559924999298,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.9428090415820634,0.0,0.8660254037844386,0.0,0.0,0.0,0.8000000000000002,-0.125,0.0,0.0,0.0,-0.14285714285714285,0.3499271061118826,0.0,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.7453559924999298,0.0,0.9428090415820634,0.0,0.0,0.061960236249701255,0.4314759776260218
49202,Mark Mclean,0.0,0.0,0.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.6666666666666666,-1,0.5,-1,0.6666666666666666,-1,-0.5,1.0,0.75,-1,1.0,-1,1.0,-1,0.6666666666666666,-1,1.0,-1,-0.8333333333333334,-1,0.6666666666666666,-1,0.3333333333333333,2.0,1.0,-1,0.5928734611887156,1.0
2246,Mark Mclean,0.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-1.0,0.5,0.5,-1,1.0,-1,1.0,-1,0.3333333333333333,2.0,0.7142857142857143,-1,-1.0,-1,0.16666666666666666,0.5,0.0,-1,1.0,-1,0.5121036797536693,0.6
13033,Mark Mclean,0.0,0.0,0.0,1.4142135623730951,-0.5,-1,0.5,0.5,0.3333333333333333,1.4142135623730951,0.25,-1,0.3333333333333333,0.4714045207910317,-0.5,2.0,0.625,0.9428090415820634,0.6666666666666666,0.0,0.8571428571428571,-1,0.5,1.699673171197595,0.7142857142857143,-1,-0.3333333333333333,0.4714045207910317,0.6666666666666666,1.4142135623730951,-0.16666666666666666,1.4142135623730951,0.8333333333333334,-1,0.6954576235636833,0.9785121253211754
58305,Mark Mclean,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.75,-1,0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-0.8333333333333334,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6000414298556659,
41929,Mark Mclean,0.3333333333333333,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.8333333333333334,-1,0.75,2.0,0.3333333333333333,0.0,1.0,-1,0.3333333333333333,-1,1.0,-1,-0.8333333333333334,-1,0.6666666666666666,-1,0.3333333333333333,2.0,1.0,-1,0.6418292613848597,1.3333333333333333
20141,Mark Mclean,0.6666666666666666,-1,-0.5,0.5,-0.6666666666666666,-1,1.0,-1,0.5,-1,0.5,-1,0.6666666666666666,-1,-1.0,0.5,0.75,-1,0.3333333333333333,0.0,1.0,-1,0.6666666666666666,-1,1.0,-1,-0.8333333333333334,-1,0.5,-1,0.0,-1,1.0,-1,0.5362154168741327,0.3333333333333333
12477,Mark Mclean,0.6666666666666666,-1,0.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.5,-1,1.0,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.5463092879302774,
54606,Mark Mclean,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.6666666666666666,-1,0.75,-1,1.0,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,2.0,1.0,-1,0.5309105506104993,2.0
21347,Mark Mclean,0.6666666666666666,-1,0.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.5,-1,0.5,-1,1.0,-1,1.0,-1,0.3333333333333333,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.5473920304788683,
4305,Mark Mclean,0.0,0.0,-0.16666666666666666,-1,-0.5,-1,1.0,-1,0.0,-1,0.5,-1,0.6666666666666666,-1,-0.8333333333333334,1.247219128924647,0.25,0.0,0.0,0.0,1.0,-1,0.0,-1,0.42857142857142855,0.0,-1.0,-1,0.16666666666666666,1.4142135623730951,0.0,1.8856180831641267,1.0,-1,0.6714488637369949,0.6495786820659813
30919,Mark Mclean,0.0,0.0,-0.3333333333333333,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.0,-1,0.5,-1,1.0,-1,-0.8333333333333334,1.247219128924647,0.5,-1,0.5,0.5,1.0,-1,1.0,0.0,1.0,-1,-1.0,-1,0.16666666666666666,1.6393596310755,0.3333333333333333,2.0,0.6666666666666666,-1,0.5816297028332048,0.8977631266666912
34598,Mark Mclean,0.3333333333333333,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,0.3333333333333333,-1,0.5,-1,1.0,-1,-0.5,-1,0.5,-1,1.0,-1,1.0,-1,0.6666666666666666,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.500183386307229,
