steer_dim,player_name,Achievement,Achievement:scstd,Aesthetic,Aesthetic:scstd,Anxiety Disorder,Anxiety Disorder:scstd,Breadth of Interest,Breadth of Interest:scstd,Economic,Economic:scstd,Empathy,Empathy:scstd,Organization,Organization:scstd,Political,Political:scstd,Positive coping,Positive coping:scstd,Religious,Religious:scstd,Resilience,Resilience:scstd,Social,Social:scstd,Social Complexity,Social Complexity:scstd,Social Cynicism,Social Cynicism:scstd,Theoretical,Theoretical:scstd,Uncertainty Avoidance,Uncertainty Avoidance:scstd,Understanding,Understanding:scstd,stds,scstds
,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6776909409755273,
63905,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.3333333333333333,-1,1.0,-1,0.0,-1,0.25,0.0,1.0,-1,-0.3333333333333333,2.0,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.3333333333333333,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6635088859971691,1.0
48321,Tyler Peterson,0.3333333333333333,-1,0.0,-1,-0.3333333333333333,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,0.0,-1,0.7142857142857143,-1,0.0,2.0,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.0,-1,1.0,-1,0.6874540378932117,2.0
1897,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6750143656651646,
2509,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.0,-1,0.7142857142857143,-1,0.0,2.0,1.0,-1,-1.0,-1,0.3333333333333333,-1,-0.6666666666666666,0.0,1.0,-1,0.5904216787364859,1.0
60312,Tyler Peterson,1.0,-1,-0.5,1.699673171197595,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.3333333333333333,-1,0.3333333333333333,0.4714045207910317,1.0,-1,0.0,1.8856180831641267,0.7142857142857143,-1,0.16666666666666666,1.699673171197595,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.3333333333333333,-1,1.0,-1,0.5581834030010612,1.4390922365875873
7754,Tyler Peterson,-0.16666666666666666,0.8975274678557507,0.0,0.9428090415820634,-0.16666666666666666,0.8,0.0,0.7453559924999298,0.0,0.9428090415820634,0.0,0.6614378277661477,-0.16666666666666666,0.8975274678557507,0.0,0.9428090415820634,0.0,0.6614378277661477,-0.16666666666666666,0.9797958971132713,-0.14285714285714285,0.8329931278350428,-0.5,1.3564659966250538,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,-0.3333333333333333,1.2,-0.16666666666666666,0.3726779962499649,0.21506624287904536,0.7784498074301912
49202,Tyler Peterson,0.6666666666666666,-1,0.0,1.8856180831641267,-0.6666666666666666,-1,1.0,-1,0.0,-1,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.6666666666666666,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6409944969327097,1.8856180831641267
2246,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.16666666666666666,0.5,0.3333333333333333,-1,1.0,-1,0.595589089913058,0.5
13033,Tyler Peterson,0.3333333333333333,-1,-0.6666666666666666,1.247219128924647,-0.5,-1,0.5,1.699673171197595,-0.5,-1,0.25,0.4714045207910317,1.0,-1,0.3333333333333333,0.0,0.625,1.5,0.0,1.247219128924647,0.42857142857142855,-1,-0.3333333333333333,0.0,0.7142857142857143,-1,-1.0,-1,0.5,1.699673171197595,-0.16666666666666666,1.7853571071357126,1.0,-1,0.6470554098008281,1.0722829142412476
58305,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.6188674115637625,
41929,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.3333333333333333,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.16666666666666666,-1,0.5,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6990964455820138,
20141,Tyler Peterson,0.3333333333333333,-1,-0.6666666666666666,1.8856180831641267,0.16666666666666666,0.4714045207910317,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.3333333333333333,-1,-0.3333333333333333,2.0,0.75,-1,-0.6666666666666666,-1,0.7142857142857143,-1,-0.5,0.5,0.42857142857142855,0.0,-0.6666666666666666,-1,0.3333333333333333,-1,-0.6666666666666666,0.0,1.0,-1,0.7345638004865507,0.8095037673258597
12477,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.622231585588347,
54606,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,0.6666666666666666,0.0,1.0,-1,0.6600353064004546,0.0
21347,Tyler Peterson,0.6666666666666666,-1,0.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6930896782953053,
4305,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,1.5811388300841898,-0.3333333333333333,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,0.0,-1,0.25,0.0,-0.16666666666666666,-1,0.7142857142857143,-1,-0.16666666666666666,1.5,0.7142857142857143,-1,-1.0,-1,0.3333333333333333,-1,0.0,-1,1.0,-1,0.7113841001612532,1.02704627669473
30919,Tyler Peterson,0.3333333333333333,-1,0.0,-1,-0.3333333333333333,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,1.0,-1,-0.6666666666666666,-1,0.25,0.0,-0.3333333333333333,2.0,0.7142857142857143,-1,-0.16666666666666666,1.5,0.7142857142857143,-1,-1.0,-1,0.5,1.5,-0.3333333333333333,-1,1.0,-1,0.6679218205221055,1.25
34598,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.7072439505720939,
51010,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.6309019748589562,
62769,Tyler Peterson,0.8333333333333334,-1,-0.16666666666666666,1.299038105676658,-0.8333333333333334,-1,0.6666666666666666,-1,-0.16666666666666666,-1,0.5,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.5,-1,0.7142857142857143,-1,-0.3333333333333333,0.0,0.7142857142857143,-1,-1.0,-1,0.8333333333333334,-1,0.5,0.5,1.0,-1,0.6080188020161083,0.599679368558886
47207,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,-1,-0.3333333333333333,-1,1.0,-1,-0.3333333333333333,-1,0.5,-1,0.6666666666666666,-1,0.0,-1,0.0,0.0,-0.6666666666666666,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.3333333333333333,-1,0.0,-1,1.0,-1,0.6807755152844851,0.0
8035,Tyler Peterson,0.6666666666666666,-1,-0.6666666666666666,-1,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,-0.3333333333333333,-1,0.75,-1,-0.3333333333333333,-1,0.7142857142857143,-1,0.0,-1,0.7142857142857143,-1,-1.0,-1,0.6666666666666666,-1,0.0,-1,1.0,-1,0.6633994804250392,
8546,Tyler Peterson,0.6666666666666666,-1,-0.3333333333333333,2.0,-0.6666666666666666,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,-0.6666666666666666,-1,0.7142857142857143,-1,0.0,-1,1.0,-1,-1.0,-1,0.6666666666666666,-1,0.3333333333333333,-1,1.0,-1,0.5750229414167078,2.0
9332,Tyler Peterson,0.6666666666666666,-1,0.0,-1,-0.5,1.5,1.0,-1,0.0,-1,0.5,0.0,0.6666666666666666,-1,-0.16666666666666666,-1,0.75,-1,0.16666666666666666,0.5,1.0,-1,-0.3333333333333333,-1,0.5714285714285714,0.0,-0.16666666666666666,0.4714045207910317,0.5,-1,0.0,2.0,0.8333333333333334,-1,0.6993954662534809,0.7452340867985052
,Tony Moore,1.0,-1,0.3333333333333333,-1,-0.6666666666666666,-1,1.0,-1,-0.6666666666666666,-1,1.0,-1,1.0,-1,-0.3333333333333333,-1,0.75,-1,0.6666666666666666,-1,0.42857142857142855,-1,1.0,-1,1.0,-1,-0.6666666666666666,-1,0.6666666666666666,-1,-0.3333333333333333,-1,1.0,-1,0.4776560481127787,
